ubicacionValida,longitudTweet,hashtagKey,entretenimiento,locationEnHashtag,SmoothKey,SmoothLocation,hashtagFreqEnc,relacion#longitud,relacion@longitud,relacionTodoLongitud,cantidadPalabras,SmoothCantPal,Smooth@y#,SmoothLongitud
0,10,0,0,0,0.41151455327960684,0.4126184961074968,0.7688164980953632,0.0,2.0618556701030926,2.0618556701030926,7,0.48353796637169044,0.4202840406997997,0.44709425606575215
0,4,0,0,0,0.41151455327960684,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.24289655820104308
1,7,0,0,0,0.41151455327960684,0.5058191520844972,0.7688164980953632,0.0,1.4925373134328357,2.9850746268656714,5,0.4563681154424397,0.4022344018968713,0.359845753998534
1,14,0,1,0,0.41151455327960684,0.4231169301443831,0.7688164980953632,0.0,0.7246376811594203,0.7246376811594203,11,0.4290290531745937,0.4022344018968713,0.5349346185580258
1,14,0,0,0,0.41151455327960684,0.5331065283068436,0.7688164980953632,0.0,0.0,0.7194244604316548,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
0,4,0,0,0,0.41151455327960684,0.42459778930726416,0.7688164980953632,0.0,0.0,2.272727272727273,2,0.3125609833962024,0.44378732863894055,0.24289655820104308
0,14,0,0,0,0.41151455327960684,0.4126184961074968,0.7688164980953632,0.0,0.7194244604316548,0.7194244604316548,12,0.46456055365158216,0.4022344018968713,0.5349346185580258
0,8,0,0,0,0.41151455327960684,0.42459778930726416,0.7688164980953632,2.5,0.0,3.75,3,0.29444333211331153,0.4202840406997997,0.45444481759482636
0,14,0,0,0,0.41151455327960684,0.4126184961074968,0.7688164980953632,0.0,0.6993006993006993,1.3986013986013985,15,0.392189742063459,0.4022344018968713,0.5349346185580258
0,7,0,0,0,0.41151455327960684,0.4126184961074968,0.7688164980953632,0.0,2.7777777777777777,2.7777777777777777,5,0.4563681154424397,0.4202840406997997,0.359845753998534
0,12,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,1.7391304347826086,0.0,2.608695652173913,7,0.48353796637169044,0.4202840406997997,0.4437973916708462
0,14,0,0,0,0.4960442907113077,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,14,0.4099212317192502,0.44378732863894055,0.5349346185580258
0,3,0,0,0,0.4960442907113077,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,3,0.29444333211331153,0.44378732863894055,0.2998691509462559
0,14,0,0,0,0.4960442907113077,0.4126184961074968,0.00013135426244581636,0.7299270072992701,0.0,1.4598540145985401,7,0.48353796637169044,0.4022344018968713,0.5349346185580258
1,9,1,0,0,0.4960442907113077,0.4344867760524046,0.7688164980953632,3.296703296703297,0.0,4.395604395604396,7,0.48353796637169044,0.45279535458856673,0.4839314256955503
0,10,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,0.0,2.0202020202020203,2.0202020202020203,4,0.38912591844587724,0.4202840406997997,0.44709425606575215
0,13,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,1.4925373134328357,0.7462686567164178,2.2388059701492535,11,0.4290290531745937,0.45279535458856673,0.4370249731629653
0,11,0,0,0,0.4960442907113077,0.42459778930726416,0.7688164980953632,2.6785714285714284,0.8928571428571428,3.571428571428571,8,0.4642876322152056,0.4213470216777956,0.4380242243938389
0,14,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
0,10,0,0,0,0.4960442907113077,0.42459778930726416,0.7688164980953632,0.0,2.0202020202020203,2.0202020202020203,5,0.4563681154424397,0.4202840406997997,0.44709425606575215
0,14,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,0.7352941176470588,0.0,1.4705882352941175,8,0.4642876322152056,0.4022344018968713,0.5349346185580258
1,10,0,0,0,0.4960442907113077,0.42181517940179863,0.7688164980953632,0.0,1.9417475728155338,1.9417475728155338,7,0.48353796637169044,0.4202840406997997,0.44709425606575215
0,12,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,1.7391304347826086,0.0,1.7391304347826086,7,0.48353796637169044,0.4202840406997997,0.4437973916708462
0,7,0,0,0,0.4960442907113077,0.42459778930726416,0.7688164980953632,0.0,1.36986301369863,2.73972602739726,3,0.29444333211331153,0.4022344018968713,0.359845753998534
0,13,0,0,0,0.4960442907113077,0.4126184961074968,0.7688164980953632,0.0,0.0,0.78125,8,0.4642876322152056,0.44378732863894055,0.4370249731629653
1,12,0,0,0,0.3206416361643771,0.42181517940179863,0.7688164980953632,0.0,0.0,0.8403361344537815,11,0.4290290531745937,0.44378732863894055,0.4437973916708462
0,7,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,0.0,1.3513513513513513,1.3513513513513513,3,0.29444333211331153,0.4022344018968713,0.359845753998534
0,16,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,0.0,0.0,0.6329113924050633,11,0.4290290531745937,0.44378732863894055,0.4262435554314987
1,14,0,0,1,0.3206416361643771,0.41313441582717814,0.0009194798371207146,4.285714285714286,0.7142857142857143,6.428571428571428,3,0.29444333211331153,0.3917278339682122,0.5349346185580258
1,14,0,0,0,0.3206416361643771,0.46610100700014906,0.7688164980953632,0.0,0.7407407407407408,0.7407407407407408,9,0.46961890685197394,0.4022344018968713,0.5349346185580258
0,14,0,0,1,0.3206416361643771,0.4126184961074968,0.0009194798371207146,4.285714285714286,0.7142857142857143,6.428571428571428,3,0.29444333211331153,0.3917278339682122,0.5349346185580258
0,6,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.3407617845328852
0,13,0,0,1,0.3206416361643771,0.4126184961074968,0.7688164980953632,1.5151515151515151,0.0,1.5151515151515151,9,0.46961890685197394,0.4202840406997997,0.4370249731629653
1,13,0,1,0,0.3206416361643771,0.4163516596854308,0.7688164980953632,0.0,0.0,0.78125,8,0.4642876322152056,0.44378732863894055,0.4370249731629653
1,14,0,0,1,0.3206416361643771,0.41313441582717814,0.0009194798371207146,4.285714285714286,0.7142857142857143,6.428571428571428,3,0.29444333211331153,0.3917278339682122,0.5349346185580258
0,3,0,0,0,0.3206416361643771,0.42459778930726416,0.7688164980953632,0.0,0.0,2.941176470588235,1,0.2747971795396101,0.44378732863894055,0.2998691509462559
0,7,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.359845753998534
0,8,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,1.25,0.0,1.25,5,0.4563681154424397,0.4022344018968713,0.45444481759482636
1,7,0,0,0,0.3206416361643771,0.3844518232982045,0.7688164980953632,0.0,0.0,1.3888888888888888,5,0.4563681154424397,0.44378732863894055,0.359845753998534
0,10,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,0.0,0.9900990099009901,0.9900990099009901,8,0.4642876322152056,0.4022344018968713,0.44709425606575215
0,3,0,0,0,0.3206416361643771,0.4126184961074968,0.7688164980953632,0.0,0.0,2.941176470588235,1,0.2747971795396101,0.44378732863894055,0.2998691509462559
0,13,0,0,0,0.5404887351557521,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7751937984496124,9,0.46961890685197394,0.44378732863894055,0.4370249731629653
1,15,0,0,0,0.5404887351557521,0.46610100700014906,0.7688164980953632,0.0,0.6802721088435374,0.6802721088435374,10,0.41292917292924264,0.4022344018968713,0.43097789072388343
0,6,0,0,0,0.5404887351557521,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.3407617845328852
0,13,0,0,0,0.5404887351557521,0.42459778930726416,0.7688164980953632,0.0,0.7518796992481203,0.7518796992481203,6,0.49950690604434583,0.4022344018968713,0.4370249731629653
1,13,0,0,0,0.5404887351557521,0.403748206927328,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.4370249731629653
0,9,0,0,0,0.5404887351557521,0.42459778930726416,0.7688164980953632,0.0,0.0,1.1494252873563218,5,0.4563681154424397,0.44378732863894055,0.4839314256955503
0,13,0,0,0,0.5404887351557521,0.4126184961074968,0.7688164980953632,0.0,0.7575757575757576,0.7575757575757576,10,0.41292917292924264,0.4022344018968713,0.4370249731629653
0,8,0,0,0,0.5404887351557521,0.4126184961074968,0.7688164980953632,0.0,0.0,1.2048192771084338,5,0.4563681154424397,0.44378732863894055,0.45444481759482636
0,8,0,0,0,0.5404887351557521,0.42459778930726416,0.7688164980953632,1.2987012987012987,0.0,2.5974025974025974,3,0.29444333211331153,0.4022344018968713,0.45444481759482636
0,13,0,0,0,0.5404887351557521,0.4126184961074968,0.7688164980953632,0.7692307692307693,0.0,2.307692307692308,7,0.48353796637169044,0.4022344018968713,0.4370249731629653
0,6,0,0,0,0.5404887351557521,0.4126184961074968,0.7688164980953632,0.0,1.7857142857142856,1.7857142857142856,2,0.3125609833962024,0.4022344018968713,0.3407617845328852
0,13,0,0,0,0.5404887351557521,0.4126184961074968,0.7688164980953632,0.7751937984496124,0.7751937984496124,2.3255813953488373,10,0.41292917292924264,0.4202840406997997,0.4370249731629653
0,14,0,0,0,0.5404887351557521,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7352941176470588,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
0,14,0,0,1,0.5404887351557521,0.42459778930726416,0.0002627085248916327,0.7299270072992701,0.0,1.4598540145985401,11,0.4290290531745937,0.4022344018968713,0.5349346185580258
1,14,0,0,0,0.5404887351557521,0.41089700229931336,0.7688164980953632,0.0,0.0,0.7299270072992701,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
1,9,0,0,0,0.45627521192772846,0.43103901221594637,0.7688164980953632,0.0,0.0,1.1494252873563218,7,0.48353796637169044,0.44378732863894055,0.4839314256955503
0,8,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,0.0,2.631578947368421,3.9473684210526314,3,0.29444333211331153,0.4202840406997997,0.45444481759482636
0,10,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,0.0,0.0,0.9708737864077669,6,0.49950690604434583,0.44378732863894055,0.44709425606575215
0,11,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,0.0,0.9433962264150944,0.9433962264150944,10,0.41292917292924264,0.4022344018968713,0.4380242243938389
1,14,0,0,0,0.45627521192772846,0.4143575548457441,0.7688164980953632,0.0,0.0,0.7142857142857143,12,0.46456055365158216,0.44378732863894055,0.5349346185580258
0,8,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,1.2195121951219512,1.2195121951219512,2.4390243902439024,5,0.4563681154424397,0.4202840406997997,0.45444481759482636
0,10,0,0,0,0.45627521192772846,0.4126184961074968,0.0003940627873374491,1.0204081632653061,0.0,2.0408163265306123,8,0.4642876322152056,0.4022344018968713,0.44709425606575215
0,8,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,0.0,1.2345679012345678,1.2345679012345678,6,0.49950690604434583,0.4022344018968713,0.45444481759482636
0,8,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,0.0,0.0,2.5974025974025974,3,0.29444333211331153,0.44378732863894055,0.45444481759482636
0,11,0,0,0,0.45627521192772846,0.42459778930726416,0.7688164980953632,0.0,0.0,1.8181818181818181,7,0.48353796637169044,0.44378732863894055,0.4380242243938389
0,14,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,0.0,0.0,1.4598540145985401,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
0,14,0,0,0,0.45627521192772846,0.4126184961074968,0.7688164980953632,4.964539007092199,0.0,5.673758865248227,8,0.4642876322152056,0.3917278339682122,0.5349346185580258
0,12,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,2.586206896551724,2.586206896551724,7,0.48353796637169044,0.45279535458856673,0.4437973916708462
0,14,0,0,0,0.40273118840318306,0.4126184961074968,0.7688164980953632,0.0,0.7246376811594203,2.1739130434782608,9,0.46961890685197394,0.4022344018968713,0.5349346185580258
0,14,0,0,0,0.40273118840318306,0.4126184961074968,0.7688164980953632,0.0,0.7246376811594203,2.1739130434782608,9,0.46961890685197394,0.4022344018968713,0.5349346185580258
0,13,0,0,0,0.40273118840318306,0.4126184961074968,0.7688164980953632,0.0,0.7692307692307693,0.7692307692307693,5,0.4563681154424397,0.4022344018968713,0.4370249731629653
0,14,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,0.7194244604316548,0.7194244604316548,12,0.46456055365158216,0.4022344018968713,0.5349346185580258
0,8,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,1.3157894736842104,1.3157894736842104,2.631578947368421,2,0.3125609833962024,0.4202840406997997,0.45444481759482636
0,7,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.359845753998534
0,9,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,1.1111111111111112,1.1111111111111112,2.2222222222222223,5,0.4563681154424397,0.4202840406997997,0.4839314256955503
0,12,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,0.0,0.8064516129032258,7,0.48353796637169044,0.44378732863894055,0.4437973916708462
0,8,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,1.3157894736842104,1.3157894736842104,4,0.38912591844587724,0.4022344018968713,0.45444481759482636
0,14,0,0,0,0.40273118840318306,0.4126184961074968,0.7688164980953632,0.0,0.7194244604316548,0.7194244604316548,9,0.46961890685197394,0.4022344018968713,0.5349346185580258
0,13,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7936507936507936,6,0.49950690604434583,0.44378732863894055,0.4370249731629653
0,6,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,2,0.3125609833962024,0.44378732863894055,0.3407617845328852
0,5,0,0,0,0.40273118840318306,0.42459778930726416,0.7688164980953632,0.0,0.0,1.8867924528301887,2,0.3125609833962024,0.44378732863894055,0.31574273072158826
0,5,0,0,0,0.40273118840318306,0.4126184961074968,0.7688164980953632,0.0,1.8518518518518516,1.8518518518518516,4,0.38912591844587724,0.4022344018968713,0.31574273072158826
1,8,0,0,0,0.40273118840318306,0.42685416743715077,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.45444481759482636
0,10,0,0,0,0.41058898640330643,0.42459778930726416,0.00013135426244581636,1.0526315789473684,0.0,3.1578947368421053,4,0.38912591844587724,0.4022344018968713,0.44709425606575215
0,13,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,0.0,0.0,1.4925373134328357,7,0.48353796637169044,0.44378732863894055,0.4370249731629653
0,9,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,0.0,1.1111111111111112,7,0.48353796637169044,0.44378732863894055,0.4839314256955503
1,14,0,0,0,0.41058898640330643,0.4030754558489624,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,6,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,0.0,1.5384615384615385,4,0.38912591844587724,0.44378732863894055,0.3407617845328852
0,9,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,1.0638297872340425,2.127659574468085,8,0.4642876322152056,0.4022344018968713,0.4839314256955503
1,14,0,0,0,0.41058898640330643,0.42540573510917357,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
1,14,0,0,0,0.41058898640330643,0.46610100700014906,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,8,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,1.2987012987012987,1.2987012987012987,5,0.4563681154424397,0.4022344018968713,0.45444481759482636
0,13,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,1.5873015873015872,0.0,2.380952380952381,8,0.4642876322152056,0.4202840406997997,0.4370249731629653
0,6,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,0.0,1.6666666666666667,1.6666666666666667,3,0.29444333211331153,0.4022344018968713,0.3407617845328852
0,14,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
1,14,0,0,0,0.41058898640330643,0.43487017820394935,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,14,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,7,0.48353796637169044,0.4022344018968713,0.5349346185580258
1,14,0,0,0,0.41058898640330643,0.4403215331889967,0.7688164980953632,0.0,0.7246376811594203,1.4492753623188406,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,14,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,0.0,0.7246376811594203,1.4492753623188406,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,9,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,0.0,1.1111111111111112,2.2222222222222223,7,0.48353796637169044,0.4022344018968713,0.4839314256955503
0,14,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,14,0,0,0,0.41058898640330643,0.4126184961074968,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,14,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,14,0,0,0,0.41058898640330643,0.42459778930726416,0.7688164980953632,0.0,0.7194244604316548,1.4388489208633095,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
0,7,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,0.0,1.36986301369863,1.36986301369863,6,0.49950690604434583,0.4022344018968713,0.359845753998534
0,13,0,0,0,0.39368166095474644,0.42459778930726416,0.7688164980953632,0.0,1.550387596899225,2.3255813953488373,7,0.48353796637169044,0.4202840406997997,0.4370249731629653
0,13,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,0.0,0.7518796992481203,1.5037593984962405,12,0.46456055365158216,0.4022344018968713,0.4370249731629653
0,14,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,0.0,0.7299270072992701,0.7299270072992701,14,0.4099212317192502,0.4022344018968713,0.5349346185580258
0,12,0,0,0,0.39368166095474644,0.42459778930726416,0.00013135426244581636,0.819672131147541,0.0,0.819672131147541,8,0.4642876322152056,0.4022344018968713,0.4437973916708462
0,2,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,1,0.2747971795396101,0.44378732863894055,0.29246396145122006
1,12,0,0,0,0.39368166095474644,0.422120510741608,0.7688164980953632,0.0,0.8403361344537815,0.8403361344537815,10,0.41292917292924264,0.4022344018968713,0.4437973916708462
1,6,0,0,0,0.39368166095474644,0.4030754558489624,0.7688164980953632,0.0,1.7241379310344827,1.7241379310344827,6,0.49950690604434583,0.4022344018968713,0.3407617845328852
0,11,0,0,1,0.39368166095474644,0.42459778930726416,0.7688164980953632,2.6548672566371683,0.0,3.5398230088495577,6,0.49950690604434583,0.45279535458856673,0.4380242243938389
0,12,0,1,0,0.39368166095474644,0.42459778930726416,0.7688164980953632,4.032258064516129,0.0,4.838709677419355,6,0.49950690604434583,0.4069819116528535,0.4437973916708462
0,11,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,0.0,0.8849557522123894,0.8849557522123894,7,0.48353796637169044,0.4022344018968713,0.4380242243938389
0,11,0,0,0,0.39368166095474644,0.42459778930726416,0.7688164980953632,0.0,0.0,0.9174311926605505,9,0.46961890685197394,0.44378732863894055,0.4380242243938389
0,8,0,0,0,0.39368166095474644,0.42459778930726416,0.7688164980953632,0.0,1.2987012987012987,2.5974025974025974,5,0.4563681154424397,0.4022344018968713,0.45444481759482636
0,13,0,0,0,0.39368166095474644,0.42459778930726416,0.7688164980953632,0.0,0.7692307692307693,1.5384615384615385,9,0.46961890685197394,0.4022344018968713,0.4370249731629653
0,9,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,1.1235955056179776,0.0,2.247191011235955,5,0.4563681154424397,0.4022344018968713,0.4839314256955503
0,13,0,0,0,0.39368166095474644,0.4126184961074968,0.7688164980953632,0.0,0.7518796992481203,1.5037593984962405,12,0.46456055365158216,0.4022344018968713,0.4370249731629653
1,5,0,0,0,0.39368166095474644,0.42824742139072886,0.7688164980953632,0.0,0.0,0.0,3,0.29444333211331153,0.44378732863894055,0.31574273072158826
0,13,0,0,0,0.39368166095474644,0.42459778930726416,0.7688164980953632,0.0,0.7518796992481203,1.5037593984962405,12,0.46456055365158216,0.4022344018968713,0.4370249731629653
0,5,0,0,0,0.33778858623962343,0.4126184961074968,0.7688164980953632,0.0,0.0,2.0408163265306123,2,0.3125609833962024,0.44378732863894055,0.31574273072158826
0,6,0,0,0,0.33778858623962343,0.4126184961074968,0.7688164980953632,0.0,0.0,1.6666666666666667,3,0.29444333211331153,0.44378732863894055,0.3407617845328852
0,4,0,0,0,0.33778858623962343,0.4126184961074968,0.7688164980953632,0.0,0.0,2.272727272727273,0,0.4099656345814233,0.44378732863894055,0.24289655820104308
0,11,0,0,0,0.33778858623962343,0.42459778930726416,0.7688164980953632,0.0,0.9090909090909091,0.9090909090909091,8,0.4642876322152056,0.4022344018968713,0.4380242243938389
0,7,0,0,0,0.33778858623962343,0.42459778930726416,0.7688164980953632,4.225352112676056,0.0,5.633802816901409,3,0.29444333211331153,0.45279535458856673,0.359845753998534
0,14,0,0,0,0.33778858623962343,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,13,0.4644329891575848,0.44378732863894055,0.5349346185580258
0,6,0,0,0,0.33778858623962343,0.42459778930726416,0.7688164980953632,1.5873015873015872,0.0,1.5873015873015872,5,0.4563681154424397,0.4022344018968713,0.3407617845328852
0,14,0,0,0,0.33778858623962343,0.42459778930726416,0.7688164980953632,2.898550724637681,0.7246376811594203,4.3478260869565215,6,0.49950690604434583,0.4069819116528535,0.5349346185580258
0,8,0,0,1,0.35795506900019797,0.4126184961074968,0.00013135426244581636,3.571428571428571,0.0,3.571428571428571,2,0.3125609833962024,0.45279535458856673,0.45444481759482636
0,10,0,0,0,0.35795506900019797,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.44709425606575215
0,10,0,0,0,0.35795506900019797,0.42459778930726416,0.0010508340995665309,0.9708737864077669,0.0,2.912621359223301,6,0.49950690604434583,0.4022344018968713,0.44709425606575215
0,13,0,0,0,0.35795506900019797,0.4126184961074968,0.7688164980953632,0.0,0.0,1.5873015873015872,12,0.46456055365158216,0.44378732863894055,0.4370249731629653
0,9,0,0,0,0.35795506900019797,0.42459778930726416,0.0010508340995665309,1.1235955056179776,0.0,3.3707865168539324,3,0.29444333211331153,0.4022344018968713,0.4839314256955503
0,10,0,0,0,0.35795506900019797,0.4126184961074968,0.0002627085248916327,1.0204081632653061,0.0,3.061224489795918,5,0.4563681154424397,0.4022344018968713,0.44709425606575215
0,9,0,0,0,0.35795506900019797,0.42459778930726416,0.0010508340995665309,1.1235955056179776,0.0,3.3707865168539324,3,0.29444333211331153,0.4022344018968713,0.4839314256955503
0,10,0,0,0,0.35795506900019797,0.42459778930726416,0.7688164980953632,0.0,0.0,1.9230769230769231,5,0.4563681154424397,0.44378732863894055,0.44709425606575215
0,8,0,0,0,0.35795506900019797,0.4126184961074968,0.7688164980953632,0.0,0.0,1.2345679012345678,7,0.48353796637169044,0.44378732863894055,0.45444481759482636
0,10,0,0,0,0.35795506900019797,0.42459778930726416,0.0010508340995665309,0.9708737864077669,0.0,2.912621359223301,6,0.49950690604434583,0.4022344018968713,0.44709425606575215
0,10,0,0,0,0.35795506900019797,0.42459778930726416,0.0010508340995665309,0.9708737864077669,0.0,2.912621359223301,6,0.49950690604434583,0.4022344018968713,0.44709425606575215
